article	aid	url	title	text
517187595	129458	https://www.ksta.de/panorama/in-privatgehege-gehalten-loewe-toetet-seinen-34-jaehrigen-besitzer-32170640	Löwe tötet seinen 34-jäh­rigen Besitzer	In Tsche­chien ist ein Mann von seinem Löwen getötet worden. Der 34-Jäh­rige hatte die Groß­katze zuhause gehalten, wie die Agentur CTK am Dienstag berich­tete. Der rund acht Jahre alte Löwe sowie eine eben­falls in dem Gehege gehal­tene träch­tige Löwin 
517188202	129459	https://www.ksta.de/wirtschaft/evonik-trennt-sich-von-plexiglas-geschaeft-32170716	Evonik trennt sich von Plexi­glas-Ge­schäft	Mit dem Verkauf seines Plexi­glas-Ge­schäfts trennt sich der Essener Spezial­che­mie­kon­zern Evonik von einem seiner tradi­tio­nellen Produkte.Der Schritt sei notwendig, damit Evonik in weniger konjunk­tu­r­ab­hän­gige Geschäfte inves­tieren könne, sagte
517189525	129460	https://www.ksta.de/region/rhein-erft/frechen/ueberfall-in-frechen-diebe-klingeln-und-geben-sich-als-paketboten-aus-32170634	Diebe klin­geln und geben sich als Paket­boten aus	Drei Männer haben am Frei­tagnach­mittag gegen 15:25 Uhr einen 57-Jäh­rigen in seinem Haus über­fallen. Dabei stahlen sie neben Bargeld eine hoch­wer­tige Armbanduhr.Der 57-Jäh­rige öffnete seine Tür, weil ein vermeint­li­cher Paket­bote geklin­gelt hatte
517190817	129461	https://www.ksta.de/region/rhein-erft/karneval-2019-in-erftstadt-tower-bridge-bald-in-erp-32170744	Tower-Bridge bald in Erp	Auch dieses Jahr hatten die Jecken aus Erft­stadt krea­tive und inter­essante Kostüme zu bieten. Erft­stadt­-Fries­heimIm Fries­heimer Karne­valszug wurden dieses Jahr gleich zwei Jubi­läen gefeiert. Der Senat der KG Fries­heim, die den Zug orga­ni­siert 
517190983	129462	https://www.ksta.de/koeln/muelheim/grosseinsatz-fuer-koelner-polizei-junger-mann-bedroht-mehrere-menschen-ueber-stunden-32170726	Polizei umstellt Haus in Köln-Hol­weide – offenbar Fami­li­en­streit	Ein 45 Jahre alter Mann ist am Diens­tag­mittag in einem Reihen­haus am Schlag­baumsweg in Holweide ausge­rastet. Der Mann hat laut einem Poli­zei­spre­cher „die Kontrolle verloren“. Hinter­grund war offenbar ein Fami­li­en­streit mit der 65 Jahre alten M
517191428	129463	https://www.ksta.de/region/euskirchen-eifel/133-einsaetze-polizei-im-kreis-euskirchen-zieht-erste-bilanz-zu-karnevalstagen-32170626	Polizei im Kreis Euskir­chen zieht erste Bilanz zu Karne­vals­tagen	Noch ist der Nubbel nicht verbrannt, doch die Polizei im Kreis Euskir­chen hat schon eine erste Bilanz zu den Karne­vals­tagen gezogen.Insge­samt seien die Beamten gut auf die Einsätze vorbe­reitet gewesen, hieß es. Sie kümmerten sich bei 40 Karne­valsum­
517191511	129464	https://www.ksta.de/sport/fussball/eintracht-frankfurt-ohne-torjaeger-rebic-gegen-inter-32170776	Eintracht Frank­furt ohne Torjäger Rebic gegen Inter	Eintracht Frank­furt muss im Achtel­fi­nal-Hin­spiel der Europa League am Donnerstag (18.55 Uhr/DAZN) gegen Inter Mailand auf Torjäger Ante Rebic verzichten.Wie der Fußball-Bun­des­li­gist mitteilte, ist der 25 Jahre alte Vize­welt­meister aus Kroa­tien n
516523231	129465	https://www.ksta.de/region/rhein-berg-oberberg/overath/karneval-2019-in-steinenbrueck-es-waren-lebendige-kamelle-unterwegs-32168926	Es waren leben­dige Kamelle unter­wegs	Sie verteilten nicht nur Kamelle, sie waren sogar selbst als Kamelle unter­wegs: In ihren rot-weißen Scho­ko­b­ons-Ko­stümen verbrei­teten Kinder, Eltern und Erzieher der Kita Erdmän­chen zucker­süße Karne­valslaune und freuten sich, das erste Mal beim St
517144910	129466	https://www.ksta.de/koeln/karneval-in-koeln/veedelszoech-im-koelner-sueden-das-herz-des-karnevals-schlaegt-in-den-veedeln-32166644	Das Herz des Karne­vals schlägt in den Veedeln	Südstadt­„Wir feiern hier jedes Jahr Jubi­läum“, sagt Zugleiter Hans Mörtter, „schließ­lich haben wir jedes Jahr ein Jahr mehr.“ Mit 348 Teil­neh­mern hatte der Veedelszug in der Südstadt vor 21 Jahren begonnen, heute laufen mehr als 3300 Jecken mit. Zahl
517195115	129467	https://www.ksta.de/sport/mix/dahlmeiers-wm-mission-startet-bei-eiseskaelte-32170898	Dahl­meiers WM-Mis­sion startet bei Eises­kälte	Laura Dahl­meier hatte sich beson­ders dick einge­packt, als sie das erste Mal zum Schieß­stand lief. Bei eisigen Tempe­ra­turen von minus 9,4 Grad und Sonnen­schein absol­vierte die Doppel-Olym­pia­sie­gerin am Diens­tag­mittag ihr erstes Trai­ning bei d
517195191	129468	https://www.ksta.de/kultur/stephan-gruenewalds-neues-buch-so-tickt-deutschland-32170888	So tickt Deutsch­land	Partei­en­for­scher legen die Inne­reien des poli­ti­schen Betriebs offen, Poli­to­logen analy­sieren Entschei­dungs­pro­zesse, Macht­kon­stel­la­tionen und Inter­es­sen­kon­flikte. Der Psycho­loge geht noch einen Schritt weiter. Er fragt nach den Motiven
517196293	129469	https://www.ksta.de/sport/mix/rad-star-kittel-ueber-dopingskandal---schlag-ins-gesicht--32170820	Rad-Star Kittel über Dopings­kandal: „Schlag ins Gesicht”	Rad-Star Marcel Kittel hat mit großer Entrüs­tung auf den Dopings­kandal um den Erfurter Sport­me­di­ziner Mark S. reagiert. „Das ist ein Schlag ins Gesicht aller sauberen Sportler wie mich”, schrieb der 30 Jahre alte Katus­ha-Al­pe­cin-Profi auf seiner W
517197075	129470	https://www.ksta.de/region/euskirchen-eifel/bad-muenstereifel/nach-brand-in-parkhotel-polizei-schnappt-mutmasslichen-brandtsifter-in-bad-muenstereifel-32170878	Polizei schnappt mutmaß­li­chen Brand­stifter in Bad Müns­te­reifel	Drei mutmaß­liche Brand­stifter, die das Feuer im Park­hotel in Bad Müns­te­reifel am 23. Februar 2019 gelegt haben sollen, sind nach Angaben der Polizei über­führt. Wie ein Euskir­chener Behör­den-Spre­cher am Dienstag mitteilte, wurde am Sonn­tag­abend 
517198134	129471	https://www.ksta.de/region/euskirchen-eifel/nettersheim/einsatz-in-nettersheim-benzinfeuerzeug-setzt-plastiktisch-in-brand-32170822	Benz­in­feu­er­zeug setzt Plas­tik­tisch in Brand	Ein Anwohner der Berg­straße hat am Sonn­tag­morgen gegen 9.35 Uhr starken Rauch im Nach­bar­haus beob­achtet und infor­mierte daraufhin den Rettungs­dienst.Nach bishe­rigen Erkennt­nissen hatte sich der Bewohner des Hauses in der Garage mit einem Benz­in
517201147	129473	https://www.ksta.de/politik/rnd/nachruf-auf-klaus-kinkel-deutscher-patriot-und-kein-typischer-berufspolitiker-32171020	Deut­scher Patriot und kein typi­scher Berufs­po­li­tiker	Die Endlos-Sätze der bundes­deut­schen Politik waren seine Sache nicht. Genauso wenig wie das Einer­seits-An­de­rer­seits oder das Hätte-Wä­re-Wenn. Klaus Kinkel gehörte zu den Leuten, die deut­lich werden konnten, wenn sie etwas zu sagen hatten. Von alle
517203059	129474	https://www.ksta.de/region/leverkusen/stadt-leverkusen/polizei-ermittelt-brandstiftung-im-ehemaligen-gemeindehaus-in-alkenrath-32171012	Brand­stif­tung im ehema­ligen Gemein­de­haus in Alken­rath	Die Polizei sucht nach Zeugen: Nach einem Brand am Abend des Rosen­montag in Alken­rath gehen die Behörden von Brand­stuf­tung aus. Um 18.49 Uhr am Montag waren die Wache Süd der Berufs­feu­er­wehr und die Orts­lösch­züge Bürrig und Schle­busch wegen eine
517203176	129475	https://www.ksta.de/wirtschaft/reisemesse-itb-setzt-auf-ausfluege-und-virtuelle-realitaet-32171214	Reise­messe ITB setzt auf Ausflüge und virtu­elle Realität	Die Reise­messe ITB setzt in diesem Jahr verstärkt auf das Geschäft mit Ausflügen und Virtual Reality im Tourismus. Beiden Segmenten wurden erst­mals eigene Bereiche gewidmet, wie die Messe Berlin vor Eröff­nung der 53. ITB (6. bis 10. März) mitteilte. Pa
517204380	129476	https://www.ksta.de/koeln/rodenkirchen/momentaufnahme-90-minuten-im-koelner-seniorenheim---mit-beruehrende-geschichten-32112794	90 Minuten im Kölner Senio­ren­heim – was das Leben hier lebens­wert macht	Hinsetzen, Leute beob­achten, Geschichten spinnen – wer macht das nicht gern. Wir haben haben daraus eine Serie gemacht. Unsere Autoren und unsere Foto­grafin Martina Goyert gucken nicht nur. Sie hören zu, schreiben auf, fragen nach, was passiert. Das ist
517205182	129477	https://www.ksta.de/panorama/pariser-fashion-week--chanel-ehrt-lagerfeld-32171276	Pariser Fashion Week: Chanel ehrt Lager­feld	Zum Abschluss der Pariser Fashion Week hat das Mode­haus Chanel seinen lang­jäh­rigen Krea­tiv­di­rektor Karl Lager­feld geehrt. Chanel zeigte am Dienstag eine bewe­gende Insze­nie­rung, bei der die Models zu drama­ti­scher Musik in einer roman­ti­schen A
517207531	129478	https://www.ksta.de/freizeit/grosse-tribute-show-wir-verlosen-3x2-karten-fuer--abbamania--32169824	Wir verlosen 3x2 Karten für „ABBAMania“	Die Anmel­dung zur Verlo­sung finden Sie am Ende des Arti­kels.Letztes Jahr gaben ABBA bekannt, dass sie 2019 zwei neue Songs heraus­bringen werden – nach 35 Jahren Pause. Auf ein Album oder eine Tour dürfen Fans zwar leider nicht hoffen, doch in der Show
517207948	129479	https://www.ksta.de/freizeit/fuer-das-ausverkaufte--einzige-nrw-konzert-wir-verlosen-3x2-karten-fuer-shawn-mendes-32170836	Wir verlosen 3x2 Karten für Shawn Mendes	Die Anmel­dung zur Verlo­sung finden Sie am Ende des Arti­kels.Mit gerade mal 20 Jahren ist Shawn Mendes bereits zu einem der ange­sag­testen und erfolg­reichsten Popstars der Welt avan­ciert. Mit Songs wie „Stit­ches“, „There's Nothing Holdin' Me Back“ o
517209333	129480	https://www.ksta.de/nrw/-horrorhaus--von-hoexter--angelika-w--verzichtet-auf-revision-32170542	„Hor­ror­haus” von Höxter: Ange­lika W. verzichtet auf Revi­sion	Nach der Verur­tei­lung zu 13 Jahren Haft im Prozess um das soge­nannte Horror­haus von Höxter verzichtet Ange­lika W. auf eine Revi­sion. Das sagte ihr Anwalt Peter Wüller am Dienstag der Deut­schen Pres­se-A­gentur. Er werde in Absprache mit seiner Mand
517209991	129481	https://www.ksta.de/region/euskirchen-eifel/euskirchen/racheakt--afghane-im-ruhrpark-von-vier-maennern-mit-messer-angegriffen-32171394	20-Jäh­riger von vier Männern mit Messer nieder­ge­sto­chen	Bei einer Messe­r­at­tacke am Euskir­chener Tuch­ma­cherweg ist am Samstag (2. März) ein junger Mann lebens­be­droh­lich verletzt worden. Der etwa 20-jäh­rige Afghane wurde nach Angaben des Bonner Ober­staats­an­walts Robin Faßbender gegen 15 Uhr im Berei
517213139	129483	https://www.ksta.de/region/leverkusen/burscheid/fahrerflucht-betrunkener-koelner-krachte-in-hilgen-gegen-pfosten--32171422	Betrun­kener Kölner krachte in Hilgen gegen Pfosten	Fahrer­flucht beging ein 36-jäh­riger Kölner, nachdem er am Montag­abend in einem Kreis­ver­kehr auf der B 51 in Hilgen die Kontrolle über sein Fahr­zeug verloren hatte.Zeugen hörten lauten KnallZeugen hatten gegen 21.30 Uhr einen lauten Knall aus dem Ber
517216396	129484	https://www.ksta.de/region/euskirchen-eifel/zuelpich/unfall-in-zuelpich-21-jaehriger-faehrt-in-graben---feuerwehr-muss-ihn-aus-auto-befreien-32171666	21-Jäh­riger fährt in Graben – Feuer­wehr muss ihn aus Auto befreien	Bei einem Allei­n­un­fall auf der Bundes­s­traße 265 ist ein 21-jäh­riger Auto­fahrer verletzt worden. Nach ersten Erkennt­nissen der Polizei war der Mann gegen 6.05 Uhr aus Röve­nich kommend in Rich­tung Langen­dorf unter­wegs. Kurz hinter dem Abzweig au
517216729	129485	https://www.ksta.de/sport/fussball/theater-um-icardi--inter-unruhe-vor-duell-mit-frankfurt-32171662	Theater um Icardi: Inter-Un­ruhe vor Duell mit Frank­furt	Die Seifen­oper um Stür­mer­star Mauro Icardi hält Inter Mailand vor dem Duell mit Eintracht Frank­furt weiter in Atem. Zwischen dem legen­dären italie­ni­schen Club und seinem wert­vollsten Spieler herrscht vor dem Euro­pa-Lea­gue-Ach­tel­fi­nale Eiszeit
517217096	129486	https://www.ksta.de/sport/fussball/nationalmannschaft-bundestrainer-loew-sortiert-drei-weltmeister-aus-32171732	Bundes­trainer Löw sortiert diese drei Welt­meister aus	Knall­harter Schnitt bei der deut­schen Fußball-Na­tio­nal­mann­schaft: Joachim Löw plant das Team der Zukunft ohne Thomas Müller, Jérôme Boateng und Mats Hummels. Das teilte der Bundes­trainer dem Welt­meis­ter-Trio am Dienstag in München vor dem Länder­
517217482	129487	https://www.ksta.de/sport/fussball/msv-erteilt-sukuta-pasu-freigabe-fuer-wechsel-nach-china-32171754	MSV erteilt Suku­ta-Pasu Frei­gabe für Wechsel nach China	Angreifer Richard Suku­ta-Pasu wech­selt vom Fußball-Zweit­li­gisten MSV Duis­burg zum chine­si­schen Club Guan­dong Southern Tigers. Der MSV habe dem 28 Jahre alten Angreifer die Frei­gabe für den Wechsel nach Asien erteilt.„Der Club aus China hat heute 
517218464	129488	https://www.ksta.de/koeln/kalk/raub-versuch-in-koeln-neubrueck-polizei-sucht-von-maennern-bedraengte-jugendliche-32171708	Polizei sucht von Männern bedrängte Jugend­liche	Die Polizei Köln sucht drin­gend eine Jugend­liche, die am Sonn­tag­abend von zwei jungen Männern in Neubrück bedrängt und aufge­for­dert wurde, ihr Geld heraus­zu­geben. Als eine 22-Jäh­rige, die die Notsi­tua­tion der Jugend­li­chen erkannte, auf die Gr
517218501	129489	https://www.ksta.de/wirtschaft/20-000-lieferungen-in-koeln-und-duesseldorf-50-millionen-euro-fuer-start-up-flaschenpost-32171424	50 Millionen Euro für Star­t-up Flaschen­post	Das Müns­te­raner Star­t-up Flaschen­post erhält eine kräf­tige Finanz­spritze: 50 Millionen Euro inves­tiert der US-a­me­ri­ka­ni­sche Risi­ko­ka­pi­tal­geber Tiger Global in das 2016 gegrün­dete Unter­nehmen, das den Geträn­ke­handel revo­lu­tio­nieren 
517219532	129490	https://www.ksta.de/politik/nabu--deutschland-bremser-statt-vorreiter-im-umweltschutz-32166944	Nabu: Deutsch­land Bremser statt Vorreiter im Umwelt­schutz	Umwelt­schützer zeigen sich rund ein Jahr nach dem Antritt der großen Koali­tion unzu­frieden mit der Umwelt­schutz­po­litik. „Euro­pa­weit ist Deutsch­land Bremser statt Vorreiter im Umwelt­schutz”, teilte der Natur­schutz­bund Nabu in Berlin mit.Während
517221669	129492	https://www.ksta.de/koeln/rodenkirchen/stahlzaun-aufgeschnitten-diebe-stehlen-sieben-wohnmobile-in-koeln-hahnwald-32171852	Diebe stehlen sieben Wohn­mo­bile in Köln-Hahn­wald	Unbe­kannte Täter haben am Karne­vals-Wo­che­n­ende sieben Wohn­mo­bile von einem Firmen­ge­lände in Köln-Hahn­wald gestohlen. Die Kripo Köln sucht Zeugen. Am Sonn­tag­morgen bemerkte ein 71-jäh­riger Anwohner gegen neun Uhr einen beschä­digten Stahl­zaun
516517494	129493	https://www.ksta.de/koeln/rodenkirchen/kvb-in-koeln-weiss-buslinie-134-faehrt-nur-bis-18-uhr-32166786	Buslinie 134 fährt nur bis 18 Uhr	Die neue Buslinie 134, die vom Bahnhof Sürth über Weiß, Roden­kir­chen, Bayenthal und Zoll­stock bis zur Univer­sität und umge­kehrt fährt, ersetzt die bishe­rige Linie 130. Aber Bürger und Bezirks­po­li­tiker sind mit den Fahr­zeiten der Linie 134 nicht 
517221964	129494	https://www.ksta.de/sport/fussball/keine-jobgarantie-fuer-schalke-coach-schneider-setzt-tedesco-unter-druck-32171180	Schneider setzt Tedesco unter Druck	Schwarzes Sakko, schwarzer Pull­over, weißes Hemd und ernst Miene - Jochen Schneider demons­trierte die schwie­rige Lage auch durch sein Äußeres. „Wir müssen nicht um den heißen Brei herum­reden, wir sind im Kampf um den Klas­se­ner­halt“, sagte der neue 
517223888	129496	https://www.ksta.de/sport/bayer04/leverkusens-kapitaen-vor-comeback-lars-benders-warten-hat-ein-ende-32171952	Lars Benders Warten hat ein Ende	Zehn Spiele hat Bayer 04 Lever­kusen im Jahr 2019 unter Trainer Peter Bosz absol­viert. In nur zwei Partien stand dem Nieder­länder dabei sein Kapitän zur Verfü­gung. Seit Wochen labo­riert Lars Bender an den Folgen eines Muskel­fa­ser­risses im Ober­sche
517225144	129497	https://www.ksta.de/radikal--loew-verabschiedet-boateng--hummels-und-mueller-32171784	Radikal: Löw verab­schiedet Boateng, Hummels und Müller	Kurz vor dem Start ins neue Länder­spiel­jahr greift Joachim Löw zu den härtesten Perso­nal­maß­nahmen seiner Amts­zeit und mustert gleich drei ehema­lige Welt­meister aus.Der Bundes­trainer plant schon für die am 24. März begin­nende EM-Qua­li­fi­ka­tion
517225311	129498	https://www.ksta.de/koeln/porz/moegliche-brandstiftung-koelner-polizei-sucht-zeugen-nach-feuer-in-einfamilienhaus-32171974	Kölner Polizei sucht Zeugen nach Feuer in Einfa­mi­li­en­haus	Eine Busfah­rerin hat am Frei­tag­morgen einen Brand an einem Einfa­mi­li­en­haus in Lind entdeckt und sofort reagiert. Sie war in ihrem Bus gegen 5 Uhr in der Nähe des Linder Maus­pfads unter­wegs. Plötz­lich hörte sie einen lauten Knall und sah Flammen.
517226211	129499	https://www.ksta.de/kultur/will-smith-spielt-den-tennisvater--king-richard--32172176	Will Smith spielt den Tennis­vater „King Richard”	Holly­woo­d-Star Will Smith (50) soll im Film „King Richard” den Vater der US-Ten­nis­stars Venus und Serena Williams spielen. Das berich­teten die Bran­chen­blätter „Dead­line” und „Variety” am Montag. Smith steht derzeit für den dritten Teil der Krimi­k
517228701	129500	https://www.ksta.de/region/euskirchen-eifel/session-im-kreis-kritik-in-euskirchen--irritation-ueber-ex-prinz-und-friedliche-jecke-32171858	Kritik in Euskir­chen, Irri­ta­tion über Ex-Prinz und fried­liche Jecke	Das letzte Lied ist gesungen, das letzte Alaaf verk­lungen. Die Papp­nasen werden verstaut, die Kostüme gewa­schen – am Ascher­mitt­woch ist alles vorbei. Heiter, cool und entspannt ging es in den Zöch im Eifel­land zu, gest­resstes Umher­hetzen war kaum 
517230965	129503	https://www.ksta.de/koeln/bilanz-am-rosenmontag-polizei-verzeichnet-leichten-anstieg-bei-strafanzeigen-32172398	Polizei verzeichnet leichten Anstieg bei Straf­an­zeigen	Die Polizei verzeich­nete am Rosen­montag einen leichten Anstieg der Straf­an­zeigen. 16 Personen wurden – über­wie­gend zur Ausnüch­te­rung – in Gewahrsam genommen. Insge­samt nahmen die Einsatz­kräfte am Rosen­montag (bis Diens­tag­morgen 6 Uhr) 206 Str
