article	aid	url	imageUrl	iid	hashvalueImage	title	text	nReads	nRecs	nClicks	ctr
513666274	124577	https://www.ksta.de/koeln/koeln-messe-deutz--hauptbahnhof--hansaring-gruenes-licht-fuer-s-bahn-ausbau-in-koeln-32000276	https://www.ksta.de/image/28814214/2x1/300/150/e1a1a283012a34f0cf5e7e7bd0e56989/Pf/71-124844372--null--08-11-2017-20-14-28-724-.jpg	125215	ffffffff77000000	Grünes Licht für S-Bahn-Ausbau in Köln	Die Moder­ni­sie­rung des Bahnk­no­tens Köln, eines der größten Engpässe im deut­schen Schie­nen­netz, kommt einen großen Schritt voran. Bei der Bahnk­no­ten-Kon­fe­renz am Montag in der Köln-Messe werden die Deut­sche Bahn, das Land NRW und der Nahver­ke	7674	14432	88	0.006097560975609756
513668950	124578	https://www.ksta.de/rudi-assauer-ist-tot---schalke-chef--tief-betroffen-32000362	https://www.ksta.de/image/32000360/2x1/300/150/a7182e46862be84aafe159c581b7734d/Jj/urn-newsml-dpa-com-20090101-190206-99-880192-large-4-3.jpg	125216	183c3c3c39393030	Rudi Assauer ist tot - Schal­ke-Chef: Tief betroffen	Rudi Assauer ist tot. Der frühere Schal­ke-Ma­nager ist am Mitt­woch gegen 15.30 Uhr im Alter von 74 Jahren an den Folgen seiner jahre­langen Alzhei­mer-Er­kran­kung gestorben.In seiner Wohnung in Herten schlief Assauer in den Armen seiner Tochter Bettina	29	2184	6	0.0027472527472527475
513670156	124579	https://www.ksta.de/sport/fussball/bayern-im-pokal-ohne-neuer-bei-hertha-32000438	https://www.ksta.de/image/32000436/2x1/300/150/7bdf50d951374c67cd90e415e516f8ff/KU/urn-newsml-dpa-com-20090101-190205-99-858883-large-4-3.jpg	125217	2060e0daf3f1e9f1	Bayern im Pokal ohne Neuer bei Hertha	Ohne Stamm­tor­wart Manuel Neuer tritt der FC Bayern im Achtel­fi­nal­spiel des DFB-Po­kals bei Hertha BSC an. Der Münchner Kapitän steht nicht im Aufgebot für die heutige Partie im voll besetzten Olym­pia­sta­dion.Im Trai­ning hatte Neuer noch­mals mit S	17	711	0	0.0
513670256	124580	https://www.ksta.de/politik/afd-geht-gerichtlich-gegen-verfassungsschutz-vor-31999818	https://www.ksta.de/image/31999816/2x1/300/150/a06dab2126f091d422618a8259ed1201/tl/urn-newsml-dpa-com-20090101-190206-99-879027-large-4-3.jpg	125218	fcf8fcce401c0600	AfD geht gericht­lich gegen Verfas­sungs­schutz vor	Die AfD will dem Bundesamt für Verfas­sungs­schutz (BfV) gericht­lich verbieten lassen, sie öffent­lich einen „Prüf­fall” zu nennen. Das bestä­tigte ein Spre­cher der Partei am Mitt­woch der Deut­schen Pres­se-A­gentur.Zuvor hatte „sued­deut­sche.de” beri	10	1032	1	0.0009689922480620155
513670886	124581	https://www.ksta.de/wirtschaft/trump-schlaegt-malpass-fuer-weltbankspitze-vor-32000482	https://www.ksta.de/image/32000480/2x1/300/150/7e6ebceb20199b04f864aaaf75692ffd/BG/urn-newsml-dpa-com-20090101-190206-99-880490-large-4-3.jpg	125219	7f7f9c9cf8f0000c	Trump schlägt Malpass für Welt­bank­spitze vor	US-Prä­si­dent Donald Trump hat den 62-Jahre alten Ökonom David Malpass als neuen Präsi­denten der Welt­bank vorge­schlagen.Malpass, bisher als Staats­se­kretär im Finanz­mi­nis­te­rium tätig, soll Jim Yong Kim ersetzen, der Ende Januar über­ra­schend sei	23	833	2	0.0024009603841536613
513670990	124582	https://www.ksta.de/sport/fussball/assauers-tod--trauerflor-und-gedenkminute-vor-pokalspiel-32000458	https://www.ksta.de/image/32000456/2x1/300/150/347740538ceb3b9aa1147830ff24db1d/tS/urn-newsml-dpa-com-20090101-190206-99-880442-large-4-3.jpg	125220	ffefe7c707420000	Assauers Tod: Trau­er­flor und Gedenk­mi­nute vor Pokal­spiel	Vor dem DFB-Po­kal­spiel zwischen FC Schalke 04 und Fortuna Düssel­dorf wird es nach dem Tod von Rudi Assauer eine Gedenk­mi­nute geben, teilten die Schalker vor dem Anpfiff über ihren Twit­ter-Ac­count mit.Zudem werden die Königs­blauen das Pokal-Ach­tel	44	4207	11	0.002614689802709769
513671000	124583	https://www.ksta.de/sport/fussball/rb-leipzig-erstmals-im-pokal-viertelfinale-32000478	https://www.ksta.de/image/32000476/2x1/300/150/19fdfaa13fdd5242a4bf3a503379de79/Qu/urn-newsml-dpa-com-20090101-190206-99-880305-large-4-3.jpg	125221	00013818083dff7f	RB Leipzig erst­mals im Pokal-Vier­tel­fi­nale	RB Leipzig ist im siebten Anlauf erst­mals in seiner Vereins­ge­schichte in das Vier­tel­fi­nale des DFB-Po­kals einge­zogen.Gegen den über weite Stre­cken erschre­ckend schwa­chen Bundes­li­ga-Kon­kur­renten VfL Wolfs­burg setzten sich die Sachsen von Ch	18	335	0	0.0
513671038	124584	https://www.ksta.de/sport/uefa-und-eca-verlaengern-kooperationsvereinbarung-32000254	https://www.ksta.de/image/32000252/2x1/300/150/b86c6d18f3eac3b6282540f20d8ba074/KN/urn-newsml-dpa-com-20090101-190206-99-879993-large-4-3.jpg	125222	e0c0d83838bc98c0	UEFA und ECA verlän­gern Koope­ra­ti­ons­ver­ein­ba­rung	Die Euro­päi­sche Fußball-U­nion und die Euro­pean Club Asso­cia­tion wollen ihre enge Zusam­men­ar­beit fort­setzen und haben daher ihr Memo­randum of Under­stan­ding bis 2024 verlän­gert.UEFA-Prä­si­dent Aleksander Ceferin und ECA-Chef Andrea Agnelli un	10	597	0	0.0
513671060	124585	https://www.ksta.de/sport/fussball/augsburg-mit-schmeichelhaftem-pokalsieg-bei-holstein-kiel-32000462	https://www.ksta.de/image/32000460/2x1/300/150/f7be5847b08d35dbcc96638210302f68/vq/urn-newsml-dpa-com-20090101-190206-99-880454-large-4-3.jpg	125223	0f1f2b07230203a3	Augs­burg mit schmei­chel­haftem Pokal­sieg bei Holstein Kiel	Drei Tage nach dem über­zeu­genden 3:0-Sieg in der Bundes­liga gegen Mainz hat der FC Augs­burg Stol­per­stein Holstein Kiel im DFB-Po­kal­wett­be­werb aus dem Weg gekickt und ist ins Vier­tel­fi­nale einge­zogen.Der Fußball-Bun­des­li­gist besiegte am Mi	10	480	0	0.0
513672837	124586	https://www.ksta.de/manager-mit-macho-image--schalke-legende-assauer-ist-tot-32000154	https://www.ksta.de/image/32000190/2x1/300/150/ec99c4434622480da649bddfdafc6933/UU/urn-newsml-dpa-com-20090101-190206-99-879547-large-4-3.jpg	125224	fdfda0bc3b189b28	Manager mit Macho-I­mage: Schal­ke-Le­gende Assauer ist tot	Sein Name ist für immer untrennbar mit dem FC Schalke 04 verbunden. In den vergan­genen Jahr­zehnten prägte niemand den Tradi­ti­ons­verein aus dem Revier so nach­haltig wie Rudi Assauer.„Ohne diese Fans, ohne diese Tradi­tion, ohne diese reli­gi­ös­ar­ti	27	2166	5	0.0023084025854108957
513675644	124587	https://www.ksta.de/koeln/koelner-stadtarchiv-einsturz-ein-unterirdischer-gedenkraum-soll-an-das-unglueck-erinnern-31997226	https://www.ksta.de/image/31997222/2x1/300/150/ab2ab14816a50fece150b69f4582e710/hK/archiv-gedenkraum.jpg	125225	ffbf1c1c04000c04	Ein unter­ir­di­scher Geden­kraum soll an das Unglück erin­nern	Am zehnten Jahrestag des Stadt­ar­chi­v-Ein­sturzes wird die schwär­zeste Stunde der Kölner Nach­kriegs­ge­schichte mal wieder im Fokus der Öffent­lich­keit stehen. Für die Initia­tive Archiv­kom­plex, die seit langem eine unter­ir­di­sche Kunst­halle am 	1782	480	0	0.0
513676034	124588	https://www.ksta.de/koeln/prozess-um-archiv-einsturz-koelner-oberbauleiter-weist-vorwuerfe-zurueck-31997498	https://www.ksta.de/image/31998774/2x1/300/150/cb65a9bc74c058385eb2a9388a0a57d9/nP/stadtarchiv-dpa-neu.jpg	125226	5809bd2c6c7f0f3c	Kölner Ober­bau­leiter weist Vorwürfe zurück	Nachdem seine beiden Anwälte ihre Plädoyers verlesen und einen Frei­spruch bean­tragt hatten, nutzte der ange­klagte Ober­bau­leiter Stefan H. am Dienstag sein Recht auf das letzte Wort. Er sei im Grunde genommen „sprachlos“, begann er seinen kurzen Vortr	1284	615	0	0.0
513676158	124589	https://www.ksta.de/politik/maduro-laesst-bruecke-fuer-humanitaere-hilfe-blockieren-31990050	https://www.ksta.de/image/31996192/2x1/300/150/133ccb1add8b0a26754c1f05986e01f7/XB/urn-newsml-dpa-com-20090101-190206-99-870359-large-4-3.jpg	125227	0006000079fd7d7c	Maduro lässt Brücke für huma­ni­täre Hilfe blockieren	Inmitten des Streits um huma­ni­täre Hilfe für Vene­zuela haben die Behörden des südame­ri­ka­ni­schen Krisen­landes eine Auto­brücke zum Nach­bar­land Kolum­bien blockiert.Die Brücke Tien­ditas nahe der kolum­bia­ni­schen Grenz­stadt Cúcuta wurde mit dem	8	336	0	0.0
513676268	124590	https://www.ksta.de/sport/fussball/draxler-leitet-psg-pokalsieg-in-der-verlaengerung-ein-32000592	https://www.ksta.de/image/32000590/2x1/300/150/8596d8bebb9c8f176d45126b8bc31db7/HB/urn-newsml-dpa-com-20090101-190206-99-881008-large-4-3.jpg	125228	5373f7e343070707	Draxler leitet PSG-Po­kal­sieg in der Verlän­ge­rung ein	Natio­nal­spieler Julian Draxler hat den fran­zö­si­schen Fußball-Meister Paris Saint-Ger­main mit seinem Führungs­treffer vor einer Blamage im Pokal bewahrt.Beim Dritt­li­gisten FC Ville­franche erzielte Draxler beim 3:0 (0:0, 0:0) in der Verlän­ge­rung 	45	5173	18	0.0034796056446936012
513679292	124591	https://www.ksta.de/nrw/junger-mann-sticht-am-duerener-bahnhof-auf-zwei-opfer-ein-31999948	https://www.ksta.de/image/31999946/2x1/300/150/4b8d63ca402a63f2972cdd617c6a1270/sc/urn-newsml-dpa-com-20090101-190206-99-879282-large-4-3.jpg	125229	6373c00100007c7e	Junger Mann sticht am Dürener Bahnhof auf zwei Opfer ein	Am Dürener Bahnhof sind zwei Menschen durch Messer­stiche verletzt worden. Bei einem Streit am Mitt­woch vor dem Haup­tein­gang habe ein junger Mann auf eine 19-Jäh­rige und einen zwei Jahre älteren Mann mit einem Messer einge­sto­chen. Das teilte die Pol	992	86373	401	0.004642654533245343
513679297	124592	https://www.ksta.de/ratgeber/die-schwierige-arbeit-im-gefaengnis-31982060	https://www.ksta.de/image/31982046/2x1/300/150/ecf1a0bd9fdb18a71bbb402e969c067f/Ex/urn-newsml-dpa-com-20090101-190201-99-816721-large-4-3.jpg	125230	eb4364464eccc1d0	Die schwie­rige Arbeit im Gefängnis	Wenn zum ersten Mal die Gefäng­ni­stür hinter einem zufällt, kann das ein komi­sches Gefühl sein. So ging es jeden­falls René Müller, als er vor mehr als 25 Jahren seine Arbeits­stelle im Vollzug antrat.„An das Gefühl habe ich mich aber schnell gewöhnt”, 	8	12	0	0.0
513680237	124593	https://www.ksta.de/neuer-bundestrainer-soederholm-verliert-mit-perspektivteam-32000620	https://www.ksta.de/image/32000618/2x1/300/150/2b626f69bc998fe5f23f81f766e8e8b9/xB/urn-newsml-dpa-com-20090101-190206-99-881200-large-4-3.jpg	125231	3b3bb3f3f171b121	Neuer Bundes­trainer Söder­holm verliert mit Perspek­tiv­team	Der neue Eishockey-Bun­des­trainer Toni Söder­holm hat im zweiten Länder­spiel mit dem Olym­pia-Per­spek­tiv­team eine Nieder­lage hinnehmen müssen. Einen Tag nach dem erfolg­rei­chen Debüt des Nach­fol­gers von Marco Sturm unterlag die deut­sche U25-Aus­	32	3324	12	0.0036101083032490976
513682659	124594	https://www.ksta.de/muenchner-seidenberg-fuer-drei-spiele-gesperrt-32000632	https://www.ksta.de/image/32000630/2x1/300/150/e8a4b51984c29742142916061836cac8/JA/urn-newsml-dpa-com-20090101-190206-99-881274-large-4-3.jpg	125232	cf8f8f8f8f9f1f1f	Münchner Seiden­berg für drei Spiele gesperrt	Eishockey­spieler Yannic Seiden­berg von EHC Red Bull München ist nach seinem Foul im Cham­pi­ons­-Hockey-Lea­gue-Finale für drei Wett­be­werbss­piele gesperrt worden, teilte die Cham­pions Hockey League mit.Der 35 Jahre alte Seiden­berg checkte beim Fina	4	375	0	0.0
513682874	124595	https://www.ksta.de/koeln/traditionsreicher-koelner-musikalienhaendler-musikhaus-tonger-insolvent-32000668	https://www.ksta.de/image/32000674/2x1/300/150/7b3cf0f223f37230a6af7d678c755858/Zc/musikhaus-tonger-geschaeftsfuehrer-thomas-giehl.jpg	125233	ffffe7c4c3430301	Musik­haus Tonger insol­vent	Der tradi­ti­ons­reiche Kölner Musi­ka­li­en­händler Tonger ist insol­vent. Das teilte das Unter­nehmen am Mitt­wo­cha­bend auf seiner Face­boo­k-Seite mit.widgetDas Unter­nehmen habe am 28. Dezember 2018 Insol­venzan­trag gestellt und schließe Ende Febru	9904	94179	538	0.0057125261470179125
513685047	124597	https://www.ksta.de/sport/fussball/2-0-beim-fc-everton---man-city-uebernimmt-tabellenfuehrung-32000708	https://www.ksta.de/image/32000706/2x1/300/150/9f99e89d69d9aeca55eca2cd29298d76/TA/urn-newsml-dpa-com-20090101-190206-99-881733-large-4-3.jpg	125235	67336051f17b1919	2:0 beim FC Everton - Man City über­nimmt Tabel­len­füh­rung	Manche­ster City hat in der engli­schen Premier League die Tabel­len­füh­rung über­nommen. Das Team des früheren Bayern-Trai­ners Pep Guar­diola setzte sich mit 2:0 (1:0) beim FC Everton durch.Aymeric Laporte erzielte kurz vor dem Pausen­pfiff das Tor, an	58	3229	10	0.003096934035305048
513685911	124598	https://www.ksta.de/sport/coman-trifft-in-der-verlaengerung--bayern-entgeht-pokal-k-o--32000748	https://www.ksta.de/image/32000744/2x1/300/150/293293618f8139ebd16d62aac8c18618/in/urn-newsml-dpa-com-20090101-190206-99-881734-large-4-3.jpg	125236	0000000087c6dfff	Coman trifft in der Verlän­ge­rung: Bayern entgeht Pokal-K.o.	Trotz eines groben Patzers von Mats Hummels bleibt der FC Bayern München zumin­dest im DFB-Pokal im Titel­rennen. Kingsley Coman köpfte die Münchner am Mitt­woch im ausver­kauften Olym­pia­sta­dion bei Hertha BSC in der Verlän­ge­rung ins Vier­tel­fi­nale	8	458	0	0.0
513691206	124599	https://www.ksta.de/region/leverkusen/burscheid/burscheid-musikalische-zeitreise-32000910	https://www.ksta.de/image/32000906/2x1/300/150/38db7290e6831bc5e3d6fdbb7051afde/IE/giovanna-lombardo-trainiert-den-tanznachwuchs-und-wird-beim-fruehlingsfest-dabei-sein-.jpg	125237	df0fdcfa02c2161c	Musi­ka­li­sche Zeit­reise	Zu einer musi­ka­li­schen Zeit­reise durch bald hundert Jahre lädt der neue Verein „Bur­scheid Live“ für Sonntag, 24. März, in das Kinder- und Jugend­zen­trum Megafon an der Monta­nus­s­traße ein. Bei dem Konzert, das um 16 Uhr beginnt, tritt Sängerin Val	389	2606	7	0.002686108979278588
513691334	124600	https://www.ksta.de/region/leverkusen/zonta-club-sammelt-33-000-euro-32000926	https://www.ksta.de/image/32000924/2x1/300/150/a3b2bc5eb0cf54c0d03ad1ba870459ec/Ye/gruppenbild-mit-herrn--v-l----yvonne-hageleit-schreckenberg--oberbuergermeister-uwe-richrath--christine-mader--regine-flechsig---christiane-meinekat---.jpg	125238	3fbfb1b17c6c6400	Zonta Club sammelt 33 000 Euro	„Es ist doch völlig egal, ob ich Mann oder Frau oder sonst was bin“, so Ober­bür­ger­meister Uwe Richrath, wenn es darum geht, gleich­be­rech­tigt und sicher zu leben. Dass Gewalt gegen Frauen immer noch ein Thema sei, sei nicht hinzu­nehmen, sagte der Ob	338	121	0	0.0
513695881	124603	https://www.ksta.de/ratgeber/reise/starker-verkehr-in-richtung-alpen-und-mittelgebirge-erwartet-32001038	https://www.ksta.de/image/32001036/2x1/300/150/451aaca639a8fb406579f7acb7f32936/he/urn-newsml-dpa-com-20090101-190206-99-877758-large-4-3.jpg	125241	f3fbf3e1cd0cf400	Starker Verkehr in Rich­tung Alpen und Mittel­ge­birge erwartet	(ACE) zeigt sich dies vor allem auf den Stre­cken in die Skige­biete von Öster­reich und Italien. Der Auto­club rechnet insge­samt mit einem mitt­leren Stau­ri­siko. Die Wege in die Alpen, aber auch in die Mittel­ge­birge füllen sich demnach vom Frei­tagn	8	304	0	0.0
513696640	124604	https://www.ksta.de/wirtschaft/laerm--nachtfluege-was-die-plaene-des-airports-koeln-bonn-bedeuten-31999846	https://www.ksta.de/image/32004644/2x1/300/150/b770e75f61f94b87af6464d2ee16061d/Ag/flughafen-koeln-bonn-frachtflugzeug.jpg	125242	ffff8f0000181000	Was die Cargo-Pläne des Airports Köln/Bonn bedeuten	Geht es nach dem neuen Flug­ha­fen­chef Johan Vanneste, soll Köln/Bonn seine Rolle als Fracht­flug­hafen massiv ausbauen. Hier ein Über­blick über Fragen und Antworten dazu.Wie soll das Frachtauf­kommen konkret steigen?Im vergan­genen Jahr stieg das Frach	7663	7177	29	0.004040685523199109
513696752	124605	https://www.ksta.de/region/euskirchen-eifel/erschreckende-bilanz-jeder-zweite-im-kreis-euskirchen-kann-nicht-richtig-schwimmen-31999342	https://www.ksta.de/image/31999442/2x1/300/150/36fe78a577763107a7cedd169b92af09/hZ/schwimmen-kreis-euskirchen.jpg	125243	01010bcbfffff7e7	Jeder Zweite im Kreis Euskir­chen kann nicht richtig schwimmen	Es ist eine erstaun­liche Bilanz: Mindes­tens jeder zweite Grund­schüler und Erwach­sene kann nicht richtig schwimmen. Das ist das Ergebnis einer deutsch­land­weiten Umfrage der Deut­schen Lebens-Ret­tungs­-Ge­sell­schaft (DLRG).Auch Eckart Bürger gehört 	421	966	1	0.0010351966873706005
513696757	124606	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/bergisch-gladbach-gerade-fertiggestellte-odenthaler-strasse-wird-fuer-erdgas-aufgerissen-31999606	https://www.ksta.de/image/31999594/2x1/300/150/1a094042349d20132cd28ba765cfb889/TU/odenthaler-strasse.jpg	125244	78f8c0d8d86ce460	Gerade fertig­ge­stellte Odenthaler Straße wird für Erdgas aufge­rissen	Gerade mal drei Monate konnten Anlieger und Nutzer der Odenthaler Straße genießen, dass der Verkehr auf einer von Glad­bachs wich­tigsten Durch­gangs­straße reibungslos und staufrei floss. Jetzt wird sie wieder dicht gemacht.Nach drei Jahren Baustelle, St	3619	11732	41	0.0034947153085577907
513696805	124607	https://www.ksta.de/ratgeber/reise/der-hochschwarzwald-ist-im-winter-eine-reise-wert-32001096	https://www.ksta.de/image/32001070/2x1/300/150/9bd0149dbd3a6e8b4bea0ec62c2c1aeb/ED/urn-newsml-dpa-com-20090101-190206-99-878200-large-4-3.jpg	125245	3fffff7f3f00000c	Der Hoch­schwarz­wald ist im Winter eine Reise wert	Der Kopf: eine Boje, der Bauch: eine Boje, die Hüfte: eine Boje. Was klingt, als hätte man am Kirsch­wasser nicht nur genippt, birgt tatsäch­lich die perfekte Auszeit vom Alltag – ganz ohne Alkohol: Wald­baden.„Das Ziel ist, bei sich anzu­kommen, aus dem 	6	1290	2	0.0015503875968992248
513696836	124608	https://www.ksta.de/region/leverkusen/stadt-leverkusen/service-im-rathaus-das-buergerbuero-soll-schneller-werden-31999360	https://www.ksta.de/image/31999716/2x1/300/150/ba7291f4469517d4fede8f49986aa8c1/LY/le-buergerbuero--1-.jpg	125246	dfd5d4dc8d858181	Das Bürger­büro soll schneller werden	Es soll endlich schneller gehen. Bis zu zwei Stunden, um einen neuen Pass oder Perso­nal­aus­weis über­haupt erst bean­tragen zu können – so etwas darf nicht mehr vorkommen. Da sind sich Alex­ander Lünen­bach, Fried­helm Laufs und Jürgen Heiser einig. Der	1195	690	1	0.0014492753623188406
513696840	124609	https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/kostensteigerung-von-30-prozent--strassenausbau-in-troisdorf-wird-teurer-fuer-anwohner-32000026	https://www.ksta.de/image/32000022/2x1/300/150/7470f3cbb95c4d89e1c9218cfd0e4012/LI/strassenausbau-troisdorf.jpg	125247	1f1c02387c3e1e0c	Stra­ßen­ausbau in Trois­dorf wird teurer für Anwohner	Keinen leichten Stand hatte Bern­hard Esch bei der jüngsten Info­ver­an­stal­tung für Anlieger in Eschmar: Der Amts­leiter, seit Oktober im Trois­dorfer Rathaus zuständig für Stra­ßenbau, Beitrags­wesen und Verkehr, musste den Betrof­fenen klar machen, da	2065	3201	8	0.002499218994064355
513697347	124610	https://www.ksta.de/politik/rnd/ostbeauftragter-christian-hirte--wir-sind-dem-westen-30-jahre-voraus--32001134	https://www.ksta.de/image/32001142/2x1/300/150/f2a3be322fd489757f7c7350f04e152f/Tj/christian-hirte.jpg	125248	c7c7d7c7c7c7e7c3	„Wir sind dem Westen 30 Jahre voraus“	Herr Hirte, Ostdeutsch­land steht wegen der bevor­ste­henden Land­tags­wahlen im Fokus wie noch nie. Wir werden mit Ostpa­pieren gera­dezu über­schwemmt. Und auch die Kanz­lerin räumt plötz­lich ein, dass es nicht zum Besten stehe. Ist das ein gutes oder 	2048	106536	596	0.005594353082526094
